name,max_thickness,max_camber,leading_edge_radius,trailing_edge_angle,thickness_to_chord_ratio
a18,0.07333505145122048,0.050343845150245446,0.007493420998176215,13.542915444485141,0.07333505145122048
a18sm,0.0728101165448494,0.03841139781103418,0.010417437869204117,13.386810457748917,0.0728101165448494
2032c,0.07949094230169185,0.06933237970391383,0.007611458679026746,5.3492608896993525,0.07949094230169185
a63a108c,0.07732965152379645,0.005504626570826374,0.01436751568336709,12.843196705420898,0.07732965152379645
ag04,0.06422816342455215,0.017524665323992272,0.008774984953269822,12.849991917457245,0.06422816342455215
ag08,0.05828848688767937,0.018027672191984166,0.00902258999713058,13.740303092359554,0.05828848688767937
ag03,0.062366501483679525,0.02024558730804226,0.008482355613133886,6.875962195606534,0.062366501483679525
ag09,0.04862441315677476,0.018582158663366335,0.00882978527129453,14.466558487200231,0.04862441315677476
ag10,0.04726341288611374,0.017143772582401663,0.009556115255491649,-0.016624315315857275,0.04726341288611374
ag11,0.05811485274971942,0.022879467901234567,0.008910687505594629,15.535210510605463,0.05811485274971942
ag12,0.06235467924669755,0.018484639391655858,0.008486109335693293,4.106727854274419,0.06235467924669755
ag13,0.05833878136813681,0.019746037289687365,0.008692946068210979,3.9871016604289893,0.05833878136813681
ag14,0.05369296012127216,0.02103764970503832,0.00845658986075811,3.827847088410542,0.05369296012127216
ag17,0.06487371558510353,0.02015394716471647,0.008589472694366558,-0.018902006123406964,0.06487371558510353
ag16,0.07113800125484956,0.018703945449047625,0.008908896136005281,-0.01850616672249856,0.07113800125484956
ag18,0.05866289300930093,0.021621327499535492,0.008303401314879916,-0.019298600047576307,0.05866289300930093
ag19,0.05401865459448371,0.02271839143252364,0.007858842204273925,-0.019549983468093973,0.05401865459448371
ag24,0.08413708280033153,0.02215109817829496,0.00978655238737949,4.497519119084322,0.08413708280033153
ag23,0.08899385778932747,0.021871781472843882,0.009998122713869653,4.532631997801996,0.08899385778932747
ag25,0.0758138510375223,0.024002387935680918,0.009369014538875961,4.347233003327131,0.0758138510375223
ag26,0.06843961257658143,0.025495596913275114,0.009189322940300238,4.312844173565622,0.06843961257658143
ag35,0.08721549183919867,0.04365963189196441,0.010932950921128433,20.024264208819,0.08721549183919867
ag27,0.06112852286196377,0.02700669566560798,0.008597615473414835,4.322484466976574,0.06112852286196377
ag36,0.0817469905107202,0.04090718051265983,0.010471185632635606,9.164873820266337,0.0817469905107202
ag37,0.07739256343401416,0.038798592473230586,0.010433554820452195,9.209604958010939,0.07739256343401416
ag38,0.07039434410110962,0.035269705609570316,0.010035012671315914,31.365241852986465,0.07039434410110962
ag44ct02r,0.07288980054726743,0.019424105731225296,0.009539964008679477,6.829144303827198,0.07288980054726743
ag455ct02r,0.06473784418021199,0.01834145573439639,0.009171911699132408,4.922172566897682,0.06473784418021199
ag45c03,0.06929398507757714,0.02575108192153867,0.009397129291097862,8.854085843025407,0.06929398507757714
ag45ct02r,0.068944209638238,0.01852843249848959,0.008954325073758934,5.7229328266141515,0.068944209638238
ag46c03,0.06025963504936589,0.022782991346086613,0.008627600963893698,7.703927752657286,0.06025963504936589
ag46ct02r,0.060833779607055216,0.016889216724393863,0.008979640083285704,5.03540673297335,0.060833779607055216
ag47c03,0.05060596397289704,0.01956860643620138,0.008622222364779475,6.720956474858683,0.05060596397289704
ag47ct02r,0.04991297522299307,0.013048487183518878,0.008269254588041414,4.000927519700046,0.04991297522299307
